city,mode,metric,jobs,fun,threshold,ac_mean,ac_median,wt_mean,wt_median
spo,walk,gravity,rel,gaussian,15,0.0022939750899478068,0.0010839562761363834,0.0027041988255615706,0.00120506317496303
spo,walk,gravity,rel,gaussian,30,0.008520997431207383,0.00424482311607645,0.009857610101809052,0.00467464668006067
spo,walk,gravity,rel,gaussian,45,0.013390278376159763,0.006662188827205876,0.015360343158747243,0.00730439329459498
spo,walk,gravity,rel,gaussian,60,0.016069144157307536,0.007983392075149478,0.018374198181831652,0.008745204510783
spo,walk,pfca,abs,binary,15,6.112097487565204,1.281044095095115,3.711530592014301,1.22580834524373
spo,walk,pfca,abs,binary,30,17.61293810883916,5.852054288048111,16.106138010096796,6.05901159710701
spo,walk,pfca,abs,binary,45,37.47737809545965,14.143262590016397,37.5901362640328,15.1384151303856
spo,walk,pfca,abs,binary,60,65.52347255687351,26.200224687753643,67.94972001193517,28.6058859077288
spo,walk,pfca,abs,gaussian,15,86.912070091556,28.549198009442847,88.93283176718916,30.0366805729634
spo,walk,pfca,abs,gaussian,30,70.44479823150996,27.10433604808276,73.21818856888895,29.3618307242269
spo,walk,pfca,abs,gaussian,45,68.71641104923796,27.234266581379817,71.47756573686641,29.6140118417268
spo,walk,pfca,abs,gaussian,60,68.26595582112554,27.265414779835307,71.00585367911877,29.6983073096635
spo,walk,pfca,rel,binary,15,1.662774358851889e-6,3.485034848047414e-7,1.0097086823387998e-6,3.33476795729232e-7
spo,walk,pfca,rel,binary,30,4.791537100153396e-6,1.5920305323290767e-6,4.381617498379772e-6,1.64833253136954e-6
spo,walk,pfca,rel,binary,45,1.0195587269494276e-5,3.8476242293309035e-6,1.0226262727769604e-5,4.11835193461353e-6
spo,walk,pfca,rel,binary,60,1.782542740722972e-5,7.127677838186681e-6,1.8485479388519905e-5,7.78212940752062e-6
spo,walk,pfca,rel,gaussian,15,2.3644119210628964e-5,7.76670766663398e-6,2.419386022939205e-5,8.17137200173223e-6
spo,walk,pfca,rel,gaussian,30,1.9164256534218125e-5,7.373638114599226e-6,1.991874750061114e-5,7.98778150324344e-6
spo,walk,pfca,rel,gaussian,45,1.8694054955349825e-5,7.4089852535540336e-6,1.9445217256794265e-5,8.0563864783471e-6
spo,walk,pfca,rel,gaussian,60,1.857151021442579e-5,7.417459010038054e-6,1.9316889671054715e-5,8.07931876025812e-6
